pokemon,move,category,elite
smeargle,Water Pulse,charge,0
smeargle,Hydro Pump,charge,0
smeargle,Psychic,charge,0
smeargle,Icy Wind,charge,0
smeargle,Fire Punch,charge,0
smeargle,Solar Beam,charge,0
smeargle,Leaf Blade,charge,0
smeargle,Power Whip,charge,0
smeargle,Air Cutter,charge,0
smeargle,Hurricane,charge,0
smeargle,Brick Break,charge,0
smeargle,Swift,charge,0
smeargle,Horn Attack,charge,0
smeargle,Stomp,charge,0
smeargle,Hyper Fang,charge,0
smeargle,Body Slam,charge,0
smeargle,Close Combat,charge,0
smeargle,Dynamic Punch,charge,0
smeargle,Focus Blast,charge,0
smeargle,Aurora Beam,charge,0
smeargle,Wild Charge,charge,0
smeargle,Zap Cannon,charge,0
smeargle,Avalanche,charge,0
smeargle,Brave Bird,charge,0
smeargle,Sky Attack,charge,0
smeargle,Sand Tomb,charge,0
smeargle,Rock Blast,charge,0
smeargle,Silver Wind,charge,0
smeargle,Night Shade,charge,0
smeargle,Gyro Ball,charge,0
smeargle,Heavy Slam,charge,0
smeargle,Overheat,charge,0
smeargle,Grass Knot,charge,0
smeargle,Energy Ball,charge,0
smeargle,Future Sight,charge,0
smeargle,Mirror Coat,charge,0
smeargle,Outrage,charge,0
smeargle,Crunch,charge,0
smeargle,Foul Play,charge,0
smeargle,Surf,charge,0
smeargle,Draco Meteor,charge,0
smeargle,Psycho Boost,charge,0
smeargle,Frenzy Plant,charge,0
smeargle,Blast Burn,charge,0
smeargle,Hydro Cannon,charge,0
smeargle,Last Resort,charge,0
smeargle,Meteor Mash,charge,0
smeargle,Brine,charge,0
smeargle,Scald,charge,0
smeargle,Psystrike,charge,0
smeargle,Doom Desire,charge,0
smeargle,Weather Ball (Fire),charge,0
smeargle,Weather Ball (Ice),charge,0
smeargle,Weather Ball (Water),charge,0
smeargle,Skull Bash,charge,0
smeargle,Acid Spray,charge,0
smeargle,Earth Power,charge,0
smeargle,Crabhammer,charge,0
smeargle,Lunge,charge,0
smeargle,Octazooka,charge,0
smeargle,Mirror Shot,charge,0
smeargle,Superpower,charge,0
smeargle,Fell Stinger,charge,0
smeargle,Leaf Tornado,charge,0
smeargle,Shadow Bone,charge,0
smeargle,Muddy Water,charge,0
smeargle,Blaze Kick,charge,0
smeargle,Power-Up Punch,charge,0
smeargle,Giga Impact,charge,0
smeargle,Synchronoise,charge,0
smeargle,Sacred Sword,charge,0
smeargle,Flying Press,charge,0
smeargle,Aura Sphere,charge,0
smeargle,Payback,charge,0
smeargle,Rock Wrecker,charge,0
smeargle,Aeroblast,charge,0
smeargle,Fly,charge,0
smeargle,V-Create,charge,0
smeargle,Tri Attack,charge,0
tyrogue,Rock Smash,fast,0
tyrogue,Tackle,fast,0
tyrogue,Brick Break,charge,0
tyrogue,Low Sweep,charge,0
tyrogue,Rock Slide,charge,0
hitmontop,Counter,fast,0
hitmontop,Rock Smash,fast,0
hitmontop,Close Combat,charge,0
hitmontop,Gyro Ball,charge,0
hitmontop,Stone Edge,charge,0
hitmontop,Triple Axel,charge,0
shadow hitmontop,Counter,fast,0
shadow hitmontop,Rock Smash,fast,0
shadow hitmontop,Close Combat,charge,0
shadow hitmontop,Gyro Ball,charge,0
shadow hitmontop,Stone Edge,charge,0
shadow hitmontop,Triple Axel,charge,0
smoochum,Frost Breath,fast,1
smoochum,Pound,fast,0
smoochum,Powder Snow,fast,0
smoochum,Ice Beam,charge,0
smoochum,Ice Punch,charge,0
smoochum,Psyshock,charge,0
elekid,Low Kick,fast,0
elekid,Thunder Shock,fast,0
elekid,Brick Break,charge,0
elekid,Discharge,charge,0
elekid,Thunder Punch,charge,0
elekid,Thunderbolt,charge,1
magby,Ember,fast,0
magby,Karate Chop,fast,0
magby,Brick Break,charge,0
magby,Fire Punch,charge,0
magby,Flame Burst,charge,0
magby,Flamethrower,charge,1
miltank,Tackle,fast,0
miltank,Zen Headbutt,fast,0
miltank,Rollout,fast,0
miltank,Body Slam,charge,0
miltank,Gyro Ball,charge,0
miltank,Ice Beam,charge,0
miltank,Stomp,charge,0
miltank,Thunderbolt,charge,0
blissey,Pound,fast,0
blissey,Zen Headbutt,fast,0
blissey,Dazzling Gleam,charge,0
blissey,Hyper Beam,charge,0
blissey,Psychic,charge,0
blissey,Wild Charge,charge,1
raikou,Thunder Shock,fast,0
raikou,Volt Switch,fast,0
raikou,Shadow Ball,charge,0
raikou,Thunder,charge,0
raikou,Thunderbolt,charge,0
raikou,Wild Charge,charge,0
raikou,Aura Sphere,charge,0
shadow raikou,Thunder Shock,fast,0
shadow raikou,Volt Switch,fast,0
shadow raikou,Shadow Ball,charge,0
shadow raikou,Thunder,charge,0
shadow raikou,Thunderbolt,charge,0
shadow raikou,Wild Charge,charge,0
shadow raikou,Aura Sphere,charge,0
entei,Fire Fang,fast,0
entei,Fire Spin,fast,0
entei,Fire Blast,charge,0
entei,Flamethrower,charge,0
entei,Iron Head,charge,0
entei,Overheat,charge,0
entei,Flame Charge,charge,0
entei,Scorching Sands,charge,0
shadow entei,Fire Fang,fast,0
shadow entei,Fire Spin,fast,0
shadow entei,Fire Blast,charge,0
shadow entei,Flamethrower,charge,0
shadow entei,Iron Head,charge,0
shadow entei,Overheat,charge,0
shadow entei,Flame Charge,charge,0
shadow entei,Scorching Sands,charge,0
suicune,Extrasensory,fast,0
suicune,Hidden Power Bug,fast,0
suicune,Hidden Power Dark,fast,0
suicune,Hidden Power Dragon,fast,0
suicune,Hidden Power Electric,fast,0
suicune,Hidden Power Fighting,fast,0
suicune,Hidden Power Fire,fast,0
suicune,Hidden Power Flying,fast,0
suicune,Hidden Power Ghost,fast,0
suicune,Hidden Power Grass,fast,0
suicune,Hidden Power Ground,fast,0
suicune,Hidden Power Ice,fast,0
suicune,Hidden Power Poison,fast,0
suicune,Hidden Power Psychic,fast,0
suicune,Hidden Power Rock,fast,0
suicune,Hidden Power Steel,fast,0
suicune,Hidden Power Water,fast,0
suicune,Ice Fang,fast,0
suicune,Snarl,fast,0
suicune,Water Gun,fast,0
suicune,Bubble Beam,charge,0
suicune,Hydro Pump,charge,0
suicune,Ice Beam,charge,0
suicune,Water Pulse,charge,0
suicune,Scald,charge,0
shadow suicune,Extrasensory,fast,0
shadow suicune,Hidden Power Bug,fast,0
shadow suicune,Hidden Power Dark,fast,0
shadow suicune,Hidden Power Dragon,fast,0
shadow suicune,Hidden Power Electric,fast,0
shadow suicune,Hidden Power Fighting,fast,0
shadow suicune,Hidden Power Fire,fast,0
shadow suicune,Hidden Power Flying,fast,0
shadow suicune,Hidden Power Ghost,fast,0
shadow suicune,Hidden Power Grass,fast,0
shadow suicune,Hidden Power Ground,fast,0
shadow suicune,Hidden Power Ice,fast,0
shadow suicune,Hidden Power Poison,fast,0
shadow suicune,Hidden Power Psychic,fast,0
shadow suicune,Hidden Power Rock,fast,0
shadow suicune,Hidden Power Steel,fast,0
shadow suicune,Hidden Power Water,fast,0
shadow suicune,Ice Fang,fast,0
shadow suicune,Snarl,fast,0
shadow suicune,Water Gun,fast,0
shadow suicune,Bubble Beam,charge,0
shadow suicune,Hydro Pump,charge,0
shadow suicune,Ice Beam,charge,0
shadow suicune,Water Pulse,charge,0
shadow suicune,Scald,charge,0
larvitar,Bite,fast,0
larvitar,Rock Smash,fast,0
larvitar,Ancient Power,charge,0
larvitar,Crunch,charge,0
larvitar,Stomp,charge,0
shadow larvitar,Bite,fast,0
shadow larvitar,Rock Smash,fast,0
shadow larvitar,Ancient Power,charge,0
shadow larvitar,Crunch,charge,0
shadow larvitar,Stomp,charge,0
pupitar,Bite,fast,0
pupitar,Rock Smash,fast,0
pupitar,Ancient Power,charge,0
pupitar,Crunch,charge,0
pupitar,Dig,charge,0
shadow pupitar,Bite,fast,0
shadow pupitar,Rock Smash,fast,0
shadow pupitar,Ancient Power,charge,0
shadow pupitar,Crunch,charge,0
shadow pupitar,Dig,charge,0
tyranitar,Bite,fast,0
tyranitar,Iron Tail,fast,0
tyranitar,Smack Down,fast,1
tyranitar,Dragon Breath,fast,0
tyranitar,Crunch,charge,0
tyranitar,Fire Blast,charge,0
tyranitar,Stone Edge,charge,0
tyranitar,Brutal Swing,charge,0
mega tyranitar,Bite,fast,0
mega tyranitar,Iron Tail,fast,0
mega tyranitar,Smack Down,fast,0
mega tyranitar,Dragon Breath,fast,0
mega tyranitar,Crunch,charge,0
mega tyranitar,Fire Blast,charge,0
mega tyranitar,Stone Edge,charge,0
mega tyranitar,Brutal Swing,charge,0
shadow tyranitar,Bite,fast,0
shadow tyranitar,Iron Tail,fast,0
shadow tyranitar,Smack Down,fast,0
shadow tyranitar,Dragon Breath,fast,0
shadow tyranitar,Crunch,charge,0
shadow tyranitar,Fire Blast,charge,0
shadow tyranitar,Stone Edge,charge,0
shadow tyranitar,Brutal Swing,charge,0
lugia,Dragon Tail,fast,0
lugia,Extrasensory,fast,0
lugia,Future Sight,charge,0
lugia,Hydro Pump,charge,0
lugia,Sky Attack,charge,0
lugia,Aeroblast,charge,1
lugia,Fly,charge,0
shadow lugia,Dragon Tail,fast,0
shadow lugia,Extrasensory,fast,0
shadow lugia,Future Sight,charge,0
shadow lugia,Hydro Pump,charge,0
shadow lugia,Sky Attack,charge,0
shadow lugia,Aeroblast,charge,1
shadow lugia,Fly,charge,0
ho oh,Extrasensory,fast,0
ho oh,Hidden Power Bug,fast,0
ho oh,Hidden Power Dark,fast,0
ho oh,Hidden Power Dragon,fast,0
ho oh,Hidden Power Electric,fast,0
ho oh,Hidden Power Fighting,fast,0
ho oh,Hidden Power Fire,fast,0
ho oh,Hidden Power Flying,fast,0
ho oh,Hidden Power Ghost,fast,0
ho oh,Hidden Power Grass,fast,0
ho oh,Hidden Power Ground,fast,0
ho oh,Hidden Power Ice,fast,0
ho oh,Hidden Power Poison,fast,0
ho oh,Hidden Power Psychic,fast,0
ho oh,Hidden Power Rock,fast,0
ho oh,Hidden Power Steel,fast,0
ho oh,Hidden Power Water,fast,0
ho oh,Steel Wing,fast,0
ho oh,Incinerate,fast,0
ho oh,Brave Bird,charge,0
ho oh,Fire Blast,charge,0
ho oh,Solar Beam,charge,0
ho oh,Earthquake,charge,1
ho oh,Sacred Fire,charge,1
shadow ho oh,Extrasensory,fast,0
shadow ho oh,Hidden Power Bug,fast,0
shadow ho oh,Hidden Power Dark,fast,0
shadow ho oh,Hidden Power Dragon,fast,0
shadow ho oh,Hidden Power Electric,fast,0
shadow ho oh,Hidden Power Fighting,fast,0
shadow ho oh,Hidden Power Fire,fast,0
shadow ho oh,Hidden Power Flying,fast,0
shadow ho oh,Hidden Power Ghost,fast,0
shadow ho oh,Hidden Power Grass,fast,0
shadow ho oh,Hidden Power Ground,fast,0
shadow ho oh,Hidden Power Ice,fast,0
shadow ho oh,Hidden Power Poison,fast,0
shadow ho oh,Hidden Power Psychic,fast,0
shadow ho oh,Hidden Power Rock,fast,0
shadow ho oh,Hidden Power Steel,fast,0
shadow ho oh,Hidden Power Water,fast,0
shadow ho oh,Steel Wing,fast,0
shadow ho oh,Incinerate,fast,0
shadow ho oh,Brave Bird,charge,0
shadow ho oh,Fire Blast,charge,0
shadow ho oh,Solar Beam,charge,0
shadow ho oh,Earthquake,charge,1
shadow ho oh,Sacred Fire,charge,1
celebi,Charge Beam,fast,0
celebi,Confusion,fast,0
celebi,Magical Leaf,fast,1
celebi,Dazzling Gleam,charge,0
celebi,Hyper Beam,charge,0
celebi,Psychic,charge,0
celebi,Seed Bomb,charge,0
celebi,Leaf Storm,charge,0
celebi,Aura Sphere,charge,0
treecko,Bullet Seed,fast,0
treecko,Pound,fast,0
treecko,Aerial Ace,charge,0
treecko,Energy Ball,charge,0
treecko,Grass Knot,charge,0
shadow treecko,Bullet Seed,fast,0
shadow treecko,Pound,fast,0
shadow treecko,Aerial Ace,charge,0
shadow treecko,Energy Ball,charge,0
shadow treecko,Grass Knot,charge,0
grovyle,Bullet Seed,fast,0
grovyle,Quick Attack,fast,0
grovyle,Aerial Ace,charge,0
grovyle,Grass Knot,charge,0
grovyle,Leaf Blade,charge,0
shadow grovyle,Bullet Seed,fast,0
shadow grovyle,Quick Attack,fast,0
shadow grovyle,Aerial Ace,charge,0
shadow grovyle,Grass Knot,charge,0
shadow grovyle,Leaf Blade,charge,0
sceptile,Bullet Seed,fast,0
sceptile,Fury Cutter,fast,0
sceptile,Aerial Ace,charge,0
sceptile,Earthquake,charge,0
sceptile,Leaf Blade,charge,0
sceptile,Frenzy Plant,charge,1
sceptile,Dragon Claw,charge,0
sceptile,Breaking Swipe,charge,0
mega sceptile,Bullet Seed,fast,0
mega sceptile,Fury Cutter,fast,0
mega sceptile,Aerial Ace,charge,0
mega sceptile,Earthquake,charge,0
mega sceptile,Leaf Blade,charge,0
mega sceptile,Frenzy Plant,charge,1
mega sceptile,Dragon Claw,charge,0
mega sceptile,Breaking Swipe,charge,0
shadow sceptile,Bullet Seed,fast,0
shadow sceptile,Fury Cutter,fast,0
shadow sceptile,Aerial Ace,charge,0
shadow sceptile,Earthquake,charge,0
shadow sceptile,Leaf Blade,charge,0
shadow sceptile,Frenzy Plant,charge,1
shadow sceptile,Dragon Claw,charge,0
shadow sceptile,Breaking Swipe,charge,0
torchic,Ember,fast,0
torchic,Scratch,fast,0
torchic,Flame Charge,charge,0
torchic,Flamethrower,charge,0
torchic,Rock Tomb,charge,0
shadow torchic,Ember,fast,0
shadow torchic,Scratch,fast,0
shadow torchic,Flame Charge,charge,0
shadow torchic,Flamethrower,charge,0
shadow torchic,Rock Tomb,charge,0
combusken,Ember,fast,0
combusken,Peck,fast,0
combusken,Flame Charge,charge,0
combusken,Flamethrower,charge,0
combusken,Rock Slide,charge,0
shadow combusken,Ember,fast,0
shadow combusken,Peck,fast,0
shadow combusken,Flame Charge,charge,0
shadow combusken,Flamethrower,charge,0
shadow combusken,Rock Slide,charge,0
blaziken,Counter,fast,0
blaziken,Fire Spin,fast,0
blaziken,Ember,fast,0
blaziken,Brave Bird,charge,0
blaziken,Focus Blast,charge,0
blaziken,Overheat,charge,0
blaziken,Stone Edge,charge,1
blaziken,Blast Burn,charge,1
blaziken,Blaze Kick,charge,0
blaziken,Aura Sphere,charge,0
mega blaziken,Counter,fast,0
mega blaziken,Fire Spin,fast,0
mega blaziken,Ember,fast,0
mega blaziken,Brave Bird,charge,0
mega blaziken,Focus Blast,charge,0
mega blaziken,Overheat,charge,0
mega blaziken,Stone Edge,charge,0
mega blaziken,Blast Burn,charge,1
mega blaziken,Blaze Kick,charge,0
mega blaziken,Aura Sphere,charge,0
shadow blaziken,Counter,fast,0
shadow blaziken,Fire Spin,fast,0
shadow blaziken,Ember,fast,0
shadow blaziken,Brave Bird,charge,0
shadow blaziken,Focus Blast,charge,0
shadow blaziken,Overheat,charge,0
shadow blaziken,Stone Edge,charge,0
shadow blaziken,Blast Burn,charge,1
shadow blaziken,Blaze Kick,charge,0
shadow blaziken,Aura Sphere,charge,0
mudkip,Tackle,fast,0
mudkip,Water Gun,fast,0
mudkip,Dig,charge,0
mudkip,Sludge,charge,0
mudkip,Stomp,charge,0
shadow mudkip,Tackle,fast,0
shadow mudkip,Water Gun,fast,0
shadow mudkip,Dig,charge,0
shadow mudkip,Sludge,charge,0
shadow mudkip,Stomp,charge,0
marshtomp,Mud Shot,fast,0
marshtomp,Water Gun,fast,0
marshtomp,Mud Bomb,charge,0
marshtomp,Sludge,charge,0
marshtomp,Surf,charge,0
shadow marshtomp,Mud Shot,fast,0
shadow marshtomp,Water Gun,fast,0
shadow marshtomp,Mud Bomb,charge,0
shadow marshtomp,Sludge,charge,0
shadow marshtomp,Surf,charge,0
swampert,Mud Shot,fast,0
swampert,Water Gun,fast,0
swampert,Earthquake,charge,0
swampert,Sludge Wave,charge,0
swampert,Surf,charge,0
swampert,Hydro Cannon,charge,1
swampert,Muddy Water,charge,0
swampert,Sludge,charge,0
mega swampert,Mud Shot,fast,0
mega swampert,Water Gun,fast,0
mega swampert,Earthquake,charge,0
mega swampert,Sludge Wave,charge,0
mega swampert,Surf,charge,0
mega swampert,Hydro Cannon,charge,1
mega swampert,Muddy Water,charge,0
mega swampert,Sludge,charge,0
shadow swampert,Mud Shot,fast,0
shadow swampert,Water Gun,fast,0
shadow swampert,Earthquake,charge,0
shadow swampert,Sludge Wave,charge,0
shadow swampert,Surf,charge,0
shadow swampert,Hydro Cannon,charge,1
shadow swampert,Muddy Water,charge,0
shadow swampert,Sludge,charge,0
poochyena,Snarl,fast,0
poochyena,Tackle,fast,0
poochyena,Crunch,charge,0
poochyena,Dig,charge,0
poochyena,Poison Fang,charge,0
shadow poochyena,Snarl,fast,0
shadow poochyena,Tackle,fast,0
shadow poochyena,Crunch,charge,0
shadow poochyena,Dig,charge,0
shadow poochyena,Poison Fang,charge,0
mightyena,Bite,fast,0
mightyena,Fire Fang,fast,0
mightyena,Thunder Fang,fast,0
mightyena,Ice Fang,fast,0
mightyena,Sucker Punch,fast,0
mightyena,Crunch,charge,0
mightyena,Play Rough,charge,0
mightyena,Poison Fang,charge,0
shadow mightyena,Bite,fast,0
shadow mightyena,Fire Fang,fast,0
shadow mightyena,Thunder Fang,fast,0
shadow mightyena,Ice Fang,fast,0
shadow mightyena,Sucker Punch,fast,0
shadow mightyena,Crunch,charge,0
shadow mightyena,Play Rough,charge,0
shadow mightyena,Poison Fang,charge,0
zigzagoon,Rock Smash,fast,0
zigzagoon,Tackle,fast,0
zigzagoon,Sand Attack,fast,0
zigzagoon,Dig,charge,0
zigzagoon,Grass Knot,charge,0
zigzagoon,Thunderbolt,charge,0
galarian zigzagoon,Tackle,fast,0
galarian zigzagoon,Take Down,fast,0
galarian zigzagoon,Dig,charge,0
galarian zigzagoon,Body Slam,charge,0
galarian zigzagoon,Swift,charge,0
shadow zigzagoon,Tackle,fast,0
shadow zigzagoon,Take Down,fast,0
shadow zigzagoon,Dig,charge,0
shadow zigzagoon,Body Slam,charge,0
shadow zigzagoon,Swift,charge,0
linoone,Shadow Claw,fast,0
linoone,Tackle,fast,0
linoone,Sand Attack,fast,0
linoone,Dig,charge,0
linoone,Grass Knot,charge,0
linoone,Thunder,charge,0
linoone,Swift,charge,0
galarian linoone,Snarl,fast,0
galarian linoone,Lick,fast,0
galarian linoone,Dig,charge,0
galarian linoone,Body Slam,charge,0
galarian linoone,Gunk Shot,charge,0
shadow linoone,Snarl,fast,0
shadow linoone,Lick,fast,0
shadow linoone,Dig,charge,0
shadow linoone,Body Slam,charge,0
shadow linoone,Gunk Shot,charge,0
beautifly,Infestation,fast,0
beautifly,Struggle Bug,fast,0
beautifly,Air Cutter,charge,0
beautifly,Bug Buzz,charge,0
beautifly,Silver Wind,charge,0
dustox,Confusion,fast,0
dustox,Struggle Bug,fast,0
dustox,Bug Buzz,charge,0
dustox,Silver Wind,charge,0
dustox,Sludge Bomb,charge,0
lotad,Razor Leaf,fast,0
lotad,Water Gun,fast,0
lotad,Bubble Beam,charge,0
lotad,Energy Ball,charge,0
lotad,Scald,charge,0
lombre,Bubble,fast,0
lombre,Razor Leaf,fast,0
lombre,Bubble Beam,charge,0
lombre,Grass Knot,charge,0
lombre,Ice Beam,charge,0
lombre,Scald,charge,0
ludicolo,Bubble,fast,0
ludicolo,Razor Leaf,fast,0
ludicolo,Astonish,fast,0
ludicolo,Blizzard,charge,0
ludicolo,Hydro Pump,charge,0
ludicolo,Energy Ball,charge,0
ludicolo,Ice Beam,charge,0
ludicolo,Solar Beam,charge,0
ludicolo,Leaf Storm,charge,0
ludicolo,Scald,charge,0
ludicolo,Weather Ball (Water),charge,0
seedot,Bullet Seed,fast,0
seedot,Quick Attack,fast,0
seedot,Energy Ball,charge,0
seedot,Foul Play,charge,0
seedot,Grass Knot,charge,0
shadow seedot,Bullet Seed,fast,0
shadow seedot,Quick Attack,fast,0
shadow seedot,Energy Ball,charge,0
shadow seedot,Foul Play,charge,0
shadow seedot,Grass Knot,charge,0
nuzleaf,Feint Attack,fast,0
nuzleaf,Razor Leaf,fast,0
nuzleaf,Foul Play,charge,0
nuzleaf,Grass Knot,charge,0
nuzleaf,Leaf Blade,charge,0
shadow nuzleaf,Feint Attack,fast,0
shadow nuzleaf,Razor Leaf,fast,0
shadow nuzleaf,Foul Play,charge,0
shadow nuzleaf,Grass Knot,charge,0
shadow nuzleaf,Leaf Blade,charge,0
shiftry,Feint Attack,fast,0
shiftry,Razor Leaf,fast,0
shiftry,Snarl,fast,0
shiftry,Bullet Seed,fast,1
shiftry,Foul Play,charge,0
shiftry,Hurricane,charge,0
shiftry,Leaf Blade,charge,0
shiftry,Leaf Tornado,charge,0
shadow shiftry,Feint Attack,fast,0
shadow shiftry,Razor Leaf,fast,0
shadow shiftry,Snarl,fast,0
shadow shiftry,Bullet Seed,fast,0
shadow shiftry,Foul Play,charge,0
shadow shiftry,Hurricane,charge,0
shadow shiftry,Leaf Blade,charge,0
shadow shiftry,Leaf Tornado,charge,0
taillow,Peck,fast,0
taillow,Quick Attack,fast,0
taillow,Aerial Ace,charge,0
shadow taillow,Peck,fast,0
shadow taillow,Quick Attack,fast,0
shadow taillow,Aerial Ace,charge,0
swellow,Steel Wing,fast,0
swellow,Wing Attack,fast,0
swellow,Aerial Ace,charge,0
swellow,Brave Bird,charge,0
swellow,Sky Attack,charge,0
shadow swellow,Steel Wing,fast,0
shadow swellow,Wing Attack,fast,0
shadow swellow,Aerial Ace,charge,0
shadow swellow,Brave Bird,charge,0
shadow swellow,Sky Attack,charge,0
wingull,Quick Attack,fast,0
wingull,Water Gun,fast,0
wingull,Air Cutter,charge,0
wingull,Ice Beam,charge,0
wingull,Water Pulse,charge,0
pelipper,Water Gun,fast,0
pelipper,Wing Attack,fast,0
pelipper,Blizzard,charge,0
pelipper,Hurricane,charge,0
pelipper,Hydro Pump,charge,0
pelipper,Weather Ball (Water),charge,0
ralts,Charge Beam,fast,0
ralts,Confusion,fast,0
ralts,Disarming Voice,charge,0
ralts,Psyshock,charge,0
ralts,Shadow Sneak,charge,0
shadow ralts,Charge Beam,fast,0
shadow ralts,Confusion,fast,0
shadow ralts,Disarming Voice,charge,0
shadow ralts,Psyshock,charge,0
shadow ralts,Shadow Sneak,charge,0
kirlia,Charge Beam,fast,0
kirlia,Confusion,fast,0
kirlia,Magical Leaf,fast,0
kirlia,Disarming Voice,charge,0
kirlia,Psychic,charge,0
kirlia,Shadow Sneak,charge,0
kirlia,Draining Kiss,charge,0
kirlia,Triple Axel,charge,0
shadow kirlia,Charge Beam,fast,0
shadow kirlia,Confusion,fast,0
shadow kirlia,Magical Leaf,fast,0
shadow kirlia,Disarming Voice,charge,0
shadow kirlia,Psychic,charge,0
shadow kirlia,Shadow Sneak,charge,0
shadow kirlia,Triple Axel,charge,0
gardevoir,Charge Beam,fast,0
gardevoir,Confusion,fast,0
gardevoir,Charm,fast,0
gardevoir,Magical Leaf,fast,0
gardevoir,Dazzling Gleam,charge,0
gardevoir,Psychic,charge,0
gardevoir,Shadow Ball,charge,0
